timestamp,asset_id,irradiance_ghi,irradiance_dni,irradiance_dhi,ambient_temperature,module_temperature,humidity,wind_speed,rainfall,dc_voltage,dc_current,dc_power,ac_voltage,ac_current,ac_power,frequency,power_factor,inverter_temperature,inverter_efficiency,status,fault_code
2024-06-17T06:45:00+00:00,AST-JAB-ROOF-A,580.91,327.37,238.04,42.02,56.63,50.0,3.67,0.0,602.41,428.79,258.3,400.23,367.02,251.88,49.97,0.982,54.88,0.975,OPERATIONAL,0
2024-06-17T07:00:00+00:00,AST-JAB-ROOF-A,590.85,293.68,244.69,42.16,57.05,50.0,3.64,0.0,605.78,432.98,262.29,399.12,373.16,255.38,50.05,0.986,56.33,0.974,OPERATIONAL,0
2024-06-17T07:15:00+00:00,AST-JAB-ROOF-A,569.72,288.67,247.88,42.16,56.48,50.0,3.68,0.0,605.22,418.82,253.48,401.61,359.38,247.48,49.88,0.988,53.65,0.976,OPERATIONAL,0
2024-06-17T07:30:00+00:00,AST-JAB-ROOF-A,548.59,283.65,251.06,42.16,55.91,50.0,3.73,0.0,606.63,403.25,244.62,399.16,348.7,238.66,50.02,0.981,54.35,0.976,OPERATIONAL,0
2024-06-17T07:45:00+00:00,AST-JAB-ROOF-A,527.46,278.64,254.25,42.16,55.35,50.0,3.78,0.0,604.29,390.08,235.72,399.84,335.43,229.97,50.01,0.985,54.38,0.976,OPERATIONAL,0
2024-06-17T08:00:00+00:00,AST-JAB-ROOF-A,506.33,273.63,257.44,42.16,54.78,50.0,3.82,0.0,604.32,375.26,226.77,398.97,323.78,221.51,49.9,0.984,53.22,0.977,OPERATIONAL,0
2024-06-17T08:15:00+00:00,AST-JAB-ROOF-A,503.86,259.87,262.72,41.94,54.42,50.0,3.95,0.0,605.41,373.29,225.99,401.14,320.76,220.63,50.16,0.99,53.72,0.976,OPERATIONAL,0
2024-06-17T08:30:00+00:00,AST-JAB-ROOF-A,501.39,246.1,267.99,41.73,54.05,50.0,4.08,0.0,606.03,371.61,225.21,398.4,321.81,219.84,49.98,0.982,53.82,0.976,OPERATIONAL,0
2024-06-17T08:45:00+00:00,AST-JAB-ROOF-A,498.92,232.34,273.26,41.52,53.68,50.0,4.2,0.0,608.25,368.96,224.42,398.67,320.46,219.07,49.93,0.982,53.82,0.976,OPERATIONAL,0
2024-06-17T09:00:00+00:00,AST-JAB-ROOF-A,496.45,218.58,278.54,41.3,53.32,50.0,4.33,0.0,609.12,367.13,223.62,400.09,318.56,218.54,49.96,0.983,52.72,0.977,OPERATIONAL,0
2024-06-17T09:15:00+00:00,AST-JAB-ROOF-A,459.68,193.43,267.38,40.99,52.04,50.0,4.46,0.0,609.99,341.13,208.09,400.2,296.09,203.19,50.08,0.984,53.54,0.976,OPERATIONAL,0
2024-06-17T09:30:00+00:00,AST-JAB-ROOF-A,422.9,168.28,256.22,40.68,50.77,50.0,4.58,0.0,608.82,315.99,192.38,400.13,274.72,188.49,50.02,0.98,50.22,0.98,OPERATIONAL,0
2024-06-17T09:45:00+00:00,AST-JAB-ROOF-A,386.12,143.13,245.05,40.37,49.52,50.0,4.7,0.0,608.9,289.86,176.5,399.38,252.57,172.97,50.0,0.986,49.82,0.98,OPERATIONAL,0
2024-06-17T10:00:00+00:00,AST-JAB-ROOF-A,349.35,117.98,233.89,40.06,48.27,50.0,4.83,0.0,615.01,260.88,160.45,398.5,230.11,157.24,50.14,0.989,49.39,0.98,OPERATIONAL,0
2024-06-17T10:15:00+00:00,AST-JAB-ROOF-A,309.03,98.0,214.46,39.8,47.06,50.0,4.84,0.0,616.52,231.27,142.58,402.27,202.57,139.73,49.98,0.98,47.62,0.98,OPERATIONAL,0
2024-06-17T10:30:00+00:00,AST-JAB-ROOF-A,268.7,78.01,195.04,39.54,45.85,50.0,4.86,0.0,620.07,200.86,124.54,398.33,178.7,122.05,49.99,0.987,44.58,0.98,OPERATIONAL,0
2024-06-17T10:45:00+00:00,AST-JAB-ROOF-A,228.38,58.03,175.62,39.29,44.65,50.0,4.87,0.0,623.04,170.67,106.34,397.6,152.85,104.21,49.99,0.985,43.72,0.98,OPERATIONAL,0
2024-06-17T11:00:00+00:00,AST-JAB-ROOF-A,188.05,38.04,156.19,39.03,43.44,50.0,4.88,0.0,622.16,141.37,87.96,402.7,124.83,86.2,50.04,0.985,43.8,0.98,OPERATIONAL,0
2024-06-17T11:15:00+00:00,AST-JAB-ROOF-A,158.29,30.08,132.63,38.75,42.48,50.0,4.78,0.0,624.83,118.92,74.3,401.13,105.86,72.82,50.01,0.983,43.3,0.98,OPERATIONAL,0
2024-06-17T11:30:00+00:00,AST-JAB-ROOF-A,128.52,22.11,109.07,38.47,41.51,50.0,4.68,0.0,622.5,97.27,60.55,400.37,86.43,59.34,50.02,0.983,40.47,0.98,OPERATIONAL,0
2024-06-17T11:45:00+00:00,AST-JAB-ROOF-A,98.76,14.14,85.51,38.18,40.54,50.0,4.58,0.0,627.54,74.41,46.7,400.04,66.71,45.76,49.97,0.984,41.21,0.98,OPERATIONAL,0
2024-06-17T12:00:00+00:00,AST-JAB-ROOF-A,69.0,6.18,61.95,37.9,39.56,50.0,4.48,0.0,627.65,52.17,32.74,399.53,46.84,32.09,50.13,0.984,39.66,0.98,OPERATIONAL,0
2024-06-17T12:15:00+00:00,AST-JAB-ROOF-A,52.78,4.64,47.83,37.64,38.93,50.0,4.2,0.0,628.85,39.92,25.1,401.31,35.75,24.6,50.03,0.98,36.54,0.98,OPERATIONAL,0
2024-06-17T12:30:00+00:00,AST-JAB-ROOF-A,36.56,3.09,33.7,37.39,38.3,50.0,3.92,0.0,629.62,27.68,17.43,398.14,25.02,17.08,49.92,0.98,36.43,0.98,OPERATIONAL,0
2024-06-17T12:45:00+00:00,AST-JAB-ROOF-A,20.34,1.54,19.58,37.14,37.65,50.0,3.65,0.0,633.43,15.34,9.72,400.19,13.88,9.53,50.05,0.988,36.59,0.98,OPERATIONAL,0
2024-06-17T13:00:00+00:00,AST-JAB-ROOF-A,4.12,0.0,5.46,36.88,36.99,50.0,3.37,0.0,0.0,0.0,0.0,402.98,2.8,1.93,50.01,0.99,37.12,0.98,OPERATIONAL,0
2024-06-17T13:15:00+00:00,AST-JAB-ROOF-A,3.09,0.0,4.1,36.7,36.78,50.0,3.16,0.0,0.0,0.0,0.0,398.43,2.12,1.45,49.97,0.986,36.95,0.98,OPERATIONAL,0
2024-06-17T13:30:00+00:00,AST-JAB-ROOF-A,2.06,0.0,2.73,36.52,36.57,50.0,2.94,0.0,0.0,0.0,0.0,401.16,1.41,0.97,50.0,0.986,36.22,0.98,OPERATIONAL,0
2024-06-17T13:45:00+00:00,AST-JAB-ROOF-A,1.03,0.0,1.37,36.33,36.36,50.0,2.72,0.0,0.0,0.0,0.0,398.76,0.71,0.48,50.02,0.984,36.81,0.98,OPERATIONAL,0
2024-06-17T14:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,36.15,36.15,50.0,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.99,36.73,0.98,OPERATIONAL,0
2024-06-17T14:15:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,36.0,36.0,50.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.982,36.08,0.98,OPERATIONAL,0
2024-06-17T14:30:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,35.84,35.84,50.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.02,0.981,35.75,0.98,OPERATIONAL,0
2024-06-17T14:45:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,35.69,35.69,50.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.04,0.983,36.79,0.98,OPERATIONAL,0
2024-06-17T15:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,35.54,35.54,50.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.91,0.985,37.75,0.98,OPERATIONAL,0
2024-06-17T15:15:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,35.38,35.38,50.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.02,0.986,37.02,0.98,OPERATIONAL,0
2024-06-17T15:30:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,35.22,35.22,50.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.03,0.987,35.24,0.98,OPERATIONAL,0
2024-06-17T15:45:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,35.06,35.06,50.0,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.02,0.981,34.46,0.98,OPERATIONAL,0
2024-06-17T16:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,34.9,34.9,50.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.987,34.11,0.98,OPERATIONAL,0
2024-06-17T16:15:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,34.73,34.73,50.0,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.02,0.986,35.82,0.98,OPERATIONAL,0
2024-06-17T16:30:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,34.56,34.56,50.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.12,0.984,35.48,0.98,OPERATIONAL,0
2024-06-17T16:45:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,34.38,34.38,50.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.984,33.55,0.98,OPERATIONAL,0
2024-06-17T17:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,34.21,34.21,50.0,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.04,0.984,33.71,0.98,OPERATIONAL,0
2024-06-17T17:15:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,34.01,34.01,50.0,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.06,0.989,34.88,0.98,OPERATIONAL,0
2024-06-17T17:30:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,33.81,33.81,50.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.985,32.76,0.98,OPERATIONAL,0
2024-06-17T17:45:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,33.61,33.61,50.0,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.985,33.76,0.98,OPERATIONAL,0
2024-06-17T18:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,33.41,33.41,50.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.03,0.981,34.37,0.98,OPERATIONAL,0
2024-06-17T18:15:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,33.16,33.16,50.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.01,0.985,32.11,0.98,OPERATIONAL,0
2024-06-17T18:30:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,32.92,32.92,50.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.92,0.988,31.69,0.98,OPERATIONAL,0
2024-06-17T18:45:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,32.67,32.67,50.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.981,33.71,0.98,OPERATIONAL,0
2024-06-17T19:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,32.43,32.43,50.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.84,0.98,31.97,0.98,OPERATIONAL,0
2024-06-17T19:15:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,32.22,32.22,50.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.987,31.25,0.98,OPERATIONAL,0
2024-06-17T19:30:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,32.0,32.0,50.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.03,0.985,33.77,0.98,OPERATIONAL,0
2024-06-17T19:45:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,31.78,31.78,50.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.04,0.987,30.73,0.98,OPERATIONAL,0
2024-06-17T20:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,31.57,31.57,50.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.94,0.983,29.52,0.98,OPERATIONAL,0
2024-06-17T20:15:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,31.42,31.42,50.0,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.985,31.4,0.98,OPERATIONAL,0
2024-06-17T20:30:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,31.26,31.26,50.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.06,0.982,30.95,0.98,OPERATIONAL,0
2024-06-17T20:45:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,31.1,31.1,50.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.989,30.79,0.98,OPERATIONAL,0
2024-06-17T21:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,30.95,30.95,50.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.05,0.986,30.09,0.98,OPERATIONAL,0
2024-06-17T21:15:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,30.86,30.86,50.0,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,0.981,30.08,0.98,OPERATIONAL,0
2024-06-17T21:30:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,30.77,30.77,50.0,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.06,0.985,30.35,0.98,OPERATIONAL,0
2024-06-17T21:45:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,30.68,30.68,50.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.986,29.97,0.98,OPERATIONAL,0
2024-06-17T22:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,30.59,30.59,50.0,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.99,31.61,0.98,OPERATIONAL,0
2024-06-17T22:15:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,30.5,30.5,50.0,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.02,0.981,30.71,0.98,OPERATIONAL,0
2024-06-17T22:30:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,30.42,30.42,50.0,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.05,0.988,31.37,0.98,OPERATIONAL,0
2024-06-17T22:45:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,30.33,30.33,50.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.04,0.981,30.77,0.98,OPERATIONAL,0
2024-06-17T23:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,30.24,30.24,50.0,5.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.984,27.8,0.98,OPERATIONAL,0
2024-06-17T23:15:00+00:00,AST-JAB-ROOF-A,7.62,0.97,6.87,30.26,30.43,50.0,5.87,0.0,0.0,0.0,0.0,398.25,5.36,3.66,49.94,0.984,32.05,0.98,OPERATIONAL,0
2024-06-17T23:30:00+00:00,AST-JAB-ROOF-A,15.24,1.94,13.74,30.28,30.62,50.0,5.9,0.0,640.94,11.65,7.47,400.33,10.66,7.32,50.08,0.985,29.68,0.98,OPERATIONAL,0
2024-06-17T23:45:00+00:00,AST-JAB-ROOF-A,22.86,2.9,20.6,30.31,30.81,50.0,5.92,0.0,638.56,17.54,11.2,399.51,16.02,10.97,50.0,0.988,30.06,0.98,OPERATIONAL,0
2024-06-18T00:00:00+00:00,AST-JAB-ROOF-A,30.48,3.87,27.47,30.33,31.0,50.0,5.95,0.0,639.74,23.32,14.92,403.38,21.14,14.62,50.06,0.988,30.79,0.98,OPERATIONAL,0
2024-06-18T00:15:00+00:00,AST-JAB-ROOF-A,57.05,10.59,50.01,30.77,32.01,50.0,6.19,0.0,641.93,43.34,27.82,400.53,39.7,27.27,49.91,0.983,30.57,0.98,OPERATIONAL,0
2024-06-18T00:30:00+00:00,AST-JAB-ROOF-A,83.62,17.32,72.54,31.22,33.01,50.0,6.43,0.0,641.03,63.39,40.64,399.93,58.07,39.82,49.97,0.986,31.7,0.98,OPERATIONAL,0
2024-06-18T00:45:00+00:00,AST-JAB-ROOF-A,110.18,24.04,95.08,31.66,33.99,50.0,6.67,0.0,637.6,83.69,53.36,403.15,75.64,52.29,50.12,0.985,34.81,0.98,OPERATIONAL,0
2024-06-18T01:00:00+00:00,AST-JAB-ROOF-A,136.75,30.76,117.62,32.1,34.95,50.0,6.91,0.0,633.57,104.16,65.99,400.02,94.29,64.67,49.93,0.981,32.92,0.98,OPERATIONAL,0
2024-06-18T01:15:00+00:00,AST-JAB-ROOF-A,176.31,38.3,145.76,32.72,36.36,50.0,7.08,0.0,633.37,133.65,84.65,401.0,120.65,82.96,49.99,0.99,37.13,0.98,OPERATIONAL,0
2024-06-18T01:30:00+00:00,AST-JAB-ROOF-A,215.88,45.84,173.9,33.34,37.75,50.0,7.26,0.0,632.98,162.91,103.12,400.04,147.32,101.06,50.07,0.986,37.12,0.98,OPERATIONAL,0
2024-06-18T01:45:00+00:00,AST-JAB-ROOF-A,255.44,53.39,202.04,33.97,39.13,50.0,7.44,0.0,629.55,192.84,121.4,397.5,174.55,118.97,50.01,0.982,39.76,0.98,OPERATIONAL,0
2024-06-18T02:00:00+00:00,AST-JAB-ROOF-A,295.0,60.93,230.18,34.59,40.49,50.0,7.61,0.0,626.13,222.8,139.5,401.05,198.8,136.71,49.95,0.983,41.81,0.98,OPERATIONAL,0
2024-06-18T02:15:00+00:00,AST-JAB-ROOF-A,334.68,69.91,260.02,35.14,41.89,50.0,7.48,0.0,623.22,252.64,157.45,398.85,225.61,154.3,50.08,0.983,42.9,0.98,OPERATIONAL,0
2024-06-18T02:30:00+00:00,AST-JAB-ROOF-A,374.35,78.89,289.87,35.69,43.29,50.0,7.36,0.0,621.84,281.73,175.19,402.15,248.97,171.69,50.05,0.987,45.59,0.98,OPERATIONAL,0
2024-06-18T02:45:00+00:00,AST-JAB-ROOF-A,414.02,87.86,319.72,36.24,44.71,50.0,7.23,0.0,620.83,310.44,192.73,402.1,273.94,188.88,50.03,0.981,45.68,0.98,OPERATIONAL,0
2024-06-18T03:00:00+00:00,AST-JAB-ROOF-A,453.7,96.84,349.56,36.79,46.14,50.0,7.1,0.0,618.18,339.81,210.06,400.3,299.91,205.86,49.91,0.983,47.76,0.98,OPERATIONAL,0
2024-06-18T03:15:00+00:00,AST-JAB-ROOF-A,486.99,121.1,349.97,37.26,47.42,50.0,6.9,0.0,618.95,362.52,224.39,401.85,319.12,219.9,50.04,0.986,49.2,0.98,OPERATIONAL,0
2024-06-18T03:30:00+00:00,AST-JAB-ROOF-A,520.28,145.35,350.38,37.74,48.72,50.0,6.69,0.0,614.52,388.18,238.54,399.67,341.11,233.77,50.03,0.99,47.47,0.98,OPERATIONAL,0
2024-06-18T03:45:00+00:00,AST-JAB-ROOF-A,553.56,169.6,350.78,38.21,50.03,50.0,6.48,0.0,611.88,412.71,252.53,399.29,360.82,247.05,50.13,0.981,51.71,0.978,OPERATIONAL,0
2024-06-18T04:00:00+00:00,AST-JAB-ROOF-A,586.85,193.86,351.19,38.68,51.37,50.0,6.28,0.0,609.27,437.16,266.35,397.77,382.19,260.68,50.08,0.988,51.27,0.979,OPERATIONAL,0
2024-06-18T04:15:00+00:00,AST-JAB-ROOF-A,606.56,185.44,360.13,39.05,52.27,50.0,6.14,0.0,609.88,449.82,274.33,399.16,391.44,267.92,49.92,0.981,53.38,0.977,OPERATIONAL,0
2024-06-18T04:30:00+00:00,AST-JAB-ROOF-A,626.28,177.02,369.08,39.42,53.18,50.0,6.01,0.0,609.88,462.8,282.25,400.22,400.79,275.05,50.04,0.987,55.51,0.974,OPERATIONAL,0
2024-06-18T04:45:00+00:00,AST-JAB-ROOF-A,645.99,168.6,378.02,39.8,54.1,50.0,5.87,0.0,608.75,476.55,290.1,401.04,411.54,283.0,50.02,0.982,54.45,0.976,OPERATIONAL,0
2024-06-18T05:00:00+00:00,AST-JAB-ROOF-A,665.7,160.18,386.96,40.17,55.03,50.0,5.73,0.0,603.92,493.23,297.87,395.61,427.56,290.05,50.01,0.983,56.26,0.974,OPERATIONAL,0
2024-06-18T05:15:00+00:00,AST-JAB-ROOF-A,677.91,184.79,379.7,40.39,55.56,50.0,5.68,0.0,603.87,501.27,302.7,399.33,430.6,294.85,50.1,0.989,55.93,0.974,OPERATIONAL,0
2024-06-18T05:30:00+00:00,AST-JAB-ROOF-A,690.12,209.4,372.44,40.61,56.1,50.0,5.63,0.0,602.36,510.5,307.51,398.9,437.68,299.38,50.0,0.984,56.43,0.974,OPERATIONAL,0
2024-06-18T05:45:00+00:00,AST-JAB-ROOF-A,702.34,234.01,365.19,40.82,56.63,50.0,5.58,0.0,600.24,520.27,312.29,398.13,445.27,303.98,50.03,0.986,56.61,0.973,OPERATIONAL,0
2024-06-18T06:00:00+00:00,AST-JAB-ROOF-A,714.55,258.62,357.93,41.04,57.17,50.0,5.53,0.0,598.08,530.1,317.04,398.49,451.55,308.54,50.03,0.983,56.81,0.973,OPERATIONAL,0
2024-06-18T06:15:00+00:00,AST-JAB-ROOF-A,726.64,234.48,374.4,41.16,57.55,50.0,5.54,0.0,599.81,536.71,321.92,400.39,455.49,312.72,49.93,0.983,58.59,0.971,OPERATIONAL,0
2024-06-18T06:30:00+00:00,AST-JAB-ROOF-A,738.72,210.33,390.86,41.28,57.93,50.0,5.56,0.0,599.91,544.74,326.79,400.54,463.49,318.33,50.02,0.987,55.89,0.974,OPERATIONAL,0
2024-06-18T06:45:00+00:00,AST-JAB-ROOF-A,750.81,186.18,407.33,41.4,58.31,50.0,5.58,0.0,599.52,553.18,331.64,398.99,471.41,322.52,50.0,0.982,57.52,0.972,OPERATIONAL,0
2024-06-18T07:00:00+00:00,AST-JAB-ROOF-A,762.9,162.04,423.8,41.52,58.69,50.0,5.59,0.0,599.47,561.29,336.48,403.43,472.44,326.82,50.1,0.982,58.69,0.971,OPERATIONAL,0
2024-06-18T07:15:00+00:00,AST-JAB-ROOF-A,700.69,143.1,402.33,41.4,57.07,50.0,5.7,0.0,604.33,514.66,311.02,401.81,439.45,302.78,49.98,0.985,56.51,0.973,OPERATIONAL,0
2024-06-18T07:30:00+00:00,AST-JAB-ROOF-A,638.47,124.15,380.86,41.29,55.47,50.0,5.82,0.0,603.09,472.89,285.2,398.28,407.0,277.95,49.97,0.988,55.41,0.975,OPERATIONAL,0
2024-06-18T07:45:00+00:00,AST-JAB-ROOF-A,576.26,105.2,359.4,41.18,53.88,50.0,5.94,0.0,607.74,426.17,259.0,400.96,367.3,252.54,49.97,0.989,54.96,0.975,OPERATIONAL,0
2024-06-18T08:00:00+00:00,AST-JAB-ROOF-A,514.05,86.26,337.93,41.06,52.32,50.0,6.05,0.0,608.8,381.81,232.45,402.09,329.52,227.2,49.99,0.982,52.59,0.977,OPERATIONAL,0
2024-06-18T08:15:00+00:00,AST-JAB-ROOF-A,457.6,86.16,300.61,40.6,50.51,50.0,6.24,0.0,612.24,340.33,208.37,401.73,296.05,203.93,49.95,0.984,51.27,0.979,OPERATIONAL,0
2024-06-18T08:30:00+00:00,AST-JAB-ROOF-A,401.14,86.06,263.28,40.14,48.73,50.0,6.42,0.0,618.12,297.53,183.91,400.39,262.51,180.23,50.02,0.982,49.83,0.98,OPERATIONAL,0
2024-06-18T08:45:00+00:00,AST-JAB-ROOF-A,344.68,85.96,225.96,39.67,46.98,50.0,6.61,0.0,614.49,258.89,159.08,399.67,227.48,155.9,50.0,0.986,48.06,0.98,OPERATIONAL,0
2024-06-18T09:00:00+00:00,AST-JAB-ROOF-A,288.23,85.86,188.64,39.21,45.26,50.0,6.8,0.0,619.63,216.09,133.9,402.28,190.23,131.22,50.05,0.983,46.01,0.98,OPERATIONAL,0
2024-06-18T09:15:00+00:00,AST-JAB-ROOF-A,239.67,68.41,160.96,38.82,43.81,50.0,6.92,0.0,618.9,180.88,111.95,401.89,159.2,109.71,49.94,0.99,43.68,0.98,OPERATIONAL,0
2024-06-18T09:30:00+00:00,AST-JAB-ROOF-A,191.12,50.96,133.28,38.42,42.38,50.0,7.03,0.0,623.19,144.01,89.75,399.79,128.3,87.95,50.01,0.983,41.98,0.98,OPERATIONAL,0
2024-06-18T09:45:00+00:00,AST-JAB-ROOF-A,142.56,33.5,105.61,38.03,40.96,50.0,7.14,0.0,627.29,107.28,67.3,399.84,96.19,65.95,50.02,0.99,40.82,0.98,OPERATIONAL,0
2024-06-18T10:00:00+00:00,AST-JAB-ROOF-A,94.0,16.05,77.93,37.63,39.55,50.0,7.26,0.0,627.67,71.07,44.61,400.01,63.73,43.71,50.01,0.988,38.79,0.98,OPERATIONAL,0
2024-06-18T10:15:00+00:00,AST-JAB-ROOF-A,85.1,12.78,70.78,37.3,39.03,50.0,7.27,0.0,629.57,64.27,40.46,400.94,57.68,39.65,50.08,0.988,40.34,0.98,OPERATIONAL,0
2024-06-18T10:30:00+00:00,AST-JAB-ROOF-A,76.21,9.52,63.62,36.96,38.52,50.0,7.28,0.0,630.28,57.6,36.3,401.49,51.68,35.58,50.05,0.982,38.45,0.98,OPERATIONAL,0
2024-06-18T10:45:00+00:00,AST-JAB-ROOF-A,67.32,6.26,56.47,36.62,38.0,50.0,7.28,0.0,627.75,51.18,32.13,397.48,46.19,31.48,49.95,0.986,38.8,0.98,OPERATIONAL,0
2024-06-18T11:00:00+00:00,AST-JAB-ROOF-A,58.42,2.99,49.32,36.29,37.48,50.0,7.29,0.0,629.06,44.41,27.93,400.98,39.81,27.38,49.95,0.988,39.48,0.98,OPERATIONAL,0
2024-06-18T11:15:00+00:00,AST-JAB-ROOF-A,50.16,2.47,42.59,35.95,36.98,50.0,7.12,0.0,633.98,37.9,24.03,400.63,34.28,23.55,49.94,0.989,37.08,0.98,OPERATIONAL,0
2024-06-18T11:30:00+00:00,AST-JAB-ROOF-A,41.9,1.96,35.86,35.61,36.48,50.0,6.94,0.0,633.81,31.73,20.11,402.17,28.58,19.71,50.0,0.988,36.04,0.98,OPERATIONAL,0
2024-06-18T11:45:00+00:00,AST-JAB-ROOF-A,33.64,1.44,29.14,35.26,35.97,50.0,6.77,0.0,636.53,25.41,16.17,401.89,23.0,15.85,49.99,0.989,35.15,0.98,OPERATIONAL,0
2024-06-18T12:00:00+00:00,AST-JAB-ROOF-A,25.38,0.92,22.41,34.92,35.46,50.0,6.6,0.0,634.08,19.28,12.23,402.95,17.34,11.98,50.13,0.986,35.83,0.98,OPERATIONAL,0
2024-06-18T12:15:00+00:00,AST-JAB-ROOF-A,19.48,0.69,17.29,34.54,34.97,50.0,6.2,0.0,636.1,14.78,9.4,401.69,13.38,9.21,49.94,0.985,35.41,0.98,OPERATIONAL,0
2024-06-18T12:30:00+00:00,AST-JAB-ROOF-A,13.59,0.46,12.17,34.17,34.47,50.0,5.8,0.0,633.36,10.37,6.57,397.7,9.44,6.44,50.05,0.986,33.13,0.98,OPERATIONAL,0
2024-06-18T12:45:00+00:00,AST-JAB-ROOF-A,7.7,0.23,7.05,33.8,33.97,50.0,5.4,0.0,0.0,0.0,0.0,398.29,5.35,3.65,49.97,0.982,34.88,0.98,OPERATIONAL,0
